customer_id,gender,age
C104976,Male,46
C104980,Female,58
C104984,Male,37
C104985,Male,36
C104986,Male,46
C104988,Male,24
C104989,Female,38
C104990,Male,58
C104993,Female,66
C104994,Female,51
C104997,Male,39
C105002,Female,20
C105006,Female,35
C105012,Male,33
C105013,Female,26
C105015,Male,41
C105019,Female,28
C105021,Female,20
C105025,Male,33
C105026,Male,41
C105027,Male,51
C105029,Female,31
C105030,Female,59
C105034,Male,39
C105039,Female,41
C105041,Female,54
C105043,Female,67
C105048,Female,62
C105051,Female,47
C105060,Female,36
C105068,Female,27
C105069,Female,57
C105070,Female,21
C105077,Male,30
C105085,Female,63
C105086,Male,69
C105089,Male,24
C105090,Male,50
C105094,Male,60
C105101,Female,43
C105104,Female,64
C105106,Female,25
C105107,Male,46
C105110,Male,18
C105111,Male,38
C105116,Female,36
C105118,Female,18
C105122,Female,22
C105126,Female,67
C105127,Female,59
C105128,Female,52
C105129,Female,41
C105132,Male,18
C105141,Female,57
C105146,Male,36
C105149,Female,18
C105150,Female,40
C105154,Female,21
C105157,Female,47
C105163,Male,41
C105164,Female,67
C105168,Female,50
C105169,Male,22
C105170,Female,49
C105172,Female,33
C105181,Male,29
C105182,Male,57
C105183,Male,28
C105188,Female,61
C105191,Female,53
C105197,Female,44
C105201,Female,46
C105210,Male,20
C105213,Female,45
C105215,Male,51
C105218,Female,30
C105220,Female,39
C105221,Male,62
C105224,Female,61
C105227,Male,35
C105229,Male,54
C105230,Female,18
C105232,Female,21
C105238,Female,44
C105241,Male,62
C105244,Female,36
C105245,Female,64
C105246,Male,47
C105254,Male,19
C105258,Male,41
C105259,Female,68
C105263,Female,40
C105267,Male,63
C105269,Male,31
C105277,Female,29
C105280,Male,43
C105283,Female,55
C105288,Female,23
C105294,Female,66
C105298,Female,29
C105299,Female,22
C105300,Female,67
C105301,Female,49
C105302,Female,58
C105304,Male,24
C105307,Male,67
C105309,Female,21
C105312,Male,31
C105314,Female,30
C105316,Male,36
C105319,Female,47
C105324,Female,27
C105332,Female,28
C105334,Male,23
C105337,Female,49
C105344,Female,18
C105346,Female,54
C105350,Male,46
C105351,Male,55
C105352,Female,51
C105366,Female,22
C105368,Male,68
C105377,Female,29
C105378,Female,35
C105380,Male,48
C105382,Female,38
C105384,Female,23
C105387,Male,24
C105389,Female,46
C105391,Male,28
C105393,Male,51
C105400,Female,26
C105401,Female,52
C105402,Female,61
C105403,Female,39
C105405,Female,64
C105412,Female,45
C105421,Female,54
C105422,Female,46
C105423,Female,41
C105429,Female,55
C105433,Female,25
C105438,Male,37
C105444,Female,23
C105445,Female,25
C105458,Male,33
C105463,Female,67
C105464,Female,66
C105467,Male,37
C105471,Female,49
C105474,Female,55
C105480,Female,24
C105485,Female,51
C105491,Female,44
C105496,Female,43
C105498,Male,46
C105503,Male,46
C105504,Female,33
C105507,Female,27
C105509,Male,42
C105510,Female,57
C105511,Female,65
C105515,Female,43
C105516,Male,38
C105522,Female,67
C105524,Male,48
C105526,Female,42
C105527,Male,34
C105529,Female,21
C105535,Female,41
C105538,Male,69
C105545,Female,30
C105548,Female,54
C105550,Female,48
C105551,Female,46
C105552,Female,46
C105553,Male,56
C105559,Male,42
C105561,Male,33
C105564,Male,45
C105565,Female,37
C105566,Female,40
C105567,Male,57
C105574,Female,22
C105577,Female,26
C105579,Male,47
C105581,Male,22
C105583,Female,23
C105585,Male,26
C105587,Female,52
C105588,Male,51
C105590,Male,24
C105599,Female,36
C105600,Female,34
C105601,Male,68
C105607,Male,47
C105609,Female,64
C105613,Female,37
C105618,Female,33
C105620,Female,57
C105622,Female,61
C105625,Male,49
C105640,Female,26
C105648,Female,39
C105654,Female,54
C105655,Male,27
C105656,Female,27
C105659,Female,64
C105660,Female,26
C105662,Female,46
C105666,Male,49
C105667,Male,40
C105668,Female,64
C105669,Male,65
C105670,Male,63
C105673,Female,44
C105677,Female,47
C105678,Male,49
C105683,Female,51
C105691,Female,39
C105695,Female,69
C105696,Female,50
C105697,Female,61
C105698,Male,34
C105702,Female,34
C105704,Male,63
C105710,Male,23
C105712,Male,54
C105715,Female,19
C105716,Female,50
C105725,Male,51
C105729,Female,60
C105730,Male,28
C105733,Male,54
C105736,Male,55
C105743,Female,51
C105746,Male,54
C105747,Male,35
C105748,Female,57
C105750,Female,51
C105754,Male,55
C105756,Female,64
C105758,Female,35
C105759,Male,64
C105761,Female,43
C105764,Male,67
C105766,Female,68
C105769,Male,34
C105773,Male,35
C105777,Female,46
C105778,Female,54
C105779,Female,66
C105780,Male,32
C105781,Male,28
C105782,Male,62
C105783,Female,28
C105787,Female,48
C105788,Male,41
C105789,Female,62
C105792,Female,28
C105793,Male,24
C105795,Male,52
C105796,Male,31
C105800,Male,55
C105802,Female,49
C105807,Male,26
C105811,Male,60
C105812,Female,69
C105814,Male,42
C105815,Female,20
C105816,Male,69
C105818,Male,47
C105819,Female,58
C105823,Female,42
C105824,Female,37
C105826,Female,25
C105830,Male,48
C105833,Female,55
C105834,Female,43
C105837,Female,27
C105838,Male,62
C105842,Male,64
C105844,Male,23
C105845,Female,20
C105847,Male,43
C105853,Male,42
C105860,Female,37
C105862,Female,18
C105864,Female,43
C105881,Female,24
C105882,Female,53
C105883,Female,66
C105902,Male,20
C105907,Female,23
C105908,Female,18
C105910,Female,32
C105918,Male,33
C105920,Male,30
C105923,Female,64
C105925,Female,66
C105929,Female,38
C105930,Female,56
C105931,Female,19
C105934,Male,36
C105940,Female,34
C105941,Male,39
C105944,Female,68
C105949,Male,39
C105950,Female,18
C105951,Male,33
C105955,Female,59
C105958,Male,64
C105960,Female,55
C105965,Male,40
C105968,Male,43
C105969,Female,57
C105970,Male,67
C105973,Female,47
C105974,Male,37
C105975,Male,32
C105982,Male,68
C105983,Male,67
C105984,Female,35
C105986,Female,62
C105990,Male,21
C105991,Male,27
C105994,Female,33
C105996,Female,21
C105997,Female,45
C106003,Male,20
C106004,Female,41
C106005,Male,20
C106009,Female,46
C106015,Female,46
C106017,Female,43
C106018,Male,42
C106020,Male,28
C106021,Female,28
C106025,Female,19
C106026,Female,44
C106027,Female,53
C106028,Male,23
C106029,Female,34
C106033,Male,33
C106036,Male,30
C106038,Female,23
C106042,Male,31
C106043,Female,40
C106044,Female,69
C106046,Female,61
C106050,Male,69
C106051,Female,19
C106052,Female,26
C106054,Male,34
C106055,Male,55
C106056,Female,54
C106061,Female,21
C106062,Female,30
C106063,Male,22
C106065,Female,64
C106066,Female,57
C106068,Female,29
C106070,Female,25
C106071,Female,22
C106072,Male,25
C106074,Male,36
C106079,Female,36
C106080,Female,68
C106081,Female,22
C106086,Male,26
C106094,Female,46
C106095,Male,67
C106099,Female,20
C106101,Male,30
C106108,Male,67
C106111,Female,64
C106114,Female,39
C106117,Female,58
C106121,Female,44
C106123,Female,23
C106124,Male,68
C106128,Male,49
C106129,Female,67
C106130,Male,35
C106131,Male,59
C106132,Male,67
C106133,Female,21
C106137,Male,62
C106139,Female,40
C106142,Female,43
C106143,Male,54
C106148,Female,59
C106150,Male,40
C106153,Male,30
C106154,Male,64
C106160,Female,29
C106169,Male,37
C106172,Female,18
C106174,Male,49
C106178,Male,46
C106179,Female,48
C106181,Male,40
C106184,Male,39
C106188,Female,27
C106191,Male,43
C106192,Female,59
C106196,Female,18
C106200,Female,66
C106202,Female,61
C106207,Male,40
C106209,Male,23
C106211,Female,39
C106218,Male,49
C106220,Female,38
C106221,Female,28
C106224,Male,35
C106225,Female,55
C106229,Female,56
C106231,Male,44
C106240,Male,43
C106241,Female,53
C106255,Male,32
C106256,Male,18
C106279,Female,57
C106280,Female,18
C106282,Female,37
C106291,Female,37
C106292,Female,35
C106299,Male,63
C106300,Female,25
C106302,Female,35
C106310,Female,56
C106311,Male,39
C106313,Female,52
C106314,Female,22
C106321,Male,39
C106324,Female,65
C106327,Male,27
C106328,Female,54
C106332,Male,66
C106333,Female,19
C106337,Male,28
C106338,Female,61
C106340,Male,60
C106349,Male,20
C106353,Male,66
C106355,Female,52
C106356,Male,30
C106357,Female,38
C106358,Female,33
C106359,Female,37
C106361,Female,69
C106370,Female,27
C106376,Female,62
C106377,Female,20
C106379,Female,26
C106383,Female,65
C106384,Male,49
C106387,Male,39
C106392,Male,32
C106393,Male,50
C106397,Male,47
C106399,Female,30
C106400,Female,60
C106404,Male,50
C106405,Male,55
C106406,Female,68
C106407,Female,32
C106409,Male,55
C106414,Female,60
C106415,Female,60
C106419,Female,32
C106420,Female,23
C106435,Female,22
C106439,Male,65
C106441,Female,23
C106442,Female,67
C106444,Male,48
C106446,Female,65
C106448,Female,31
C106452,Female,23
C106453,Male,66
C106455,Female,68
C106457,Female,36
C106461,Female,43
C106464,Male,47
C106474,Female,22
C106482,Male,32
C106483,Female,30
C106484,Female,50
C106485,Female,25
C106487,Male,69
C106496,Male,43
C106497,Male,30
C106498,Male,29
C106500,Female,28
C106506,Male,48
C106509,Male,23
C106511,Female,29
C106514,Male,55
C106517,Female,64
C106518,Male,64
C106521,Female,65
C106528,Female,37
C106531,Female,62
C106535,Female,33
C106538,Female,33
C106543,Female,64
C106545,Male,63
C106546,Male,37
C106548,Female,64
C106552,Female,21
C106556,Female,43
C106559,Male,23
C106566,Male,67
C106567,Male,64
C106570,Female,64
C106571,Male,57
C106573,Female,33
C106574,Male,47
C106580,Female,61
C106583,Female,56
C106585,Female,56
C106586,Female,34
C106588,Female,54
C106594,Male,42
C106598,Female,26
C106600,Female,19
C106601,Female,46
C106603,Male,45
C106606,Male,61
C106608,Male,67
C106614,Male,65
C106620,Male,33
C106627,Female,54
C106631,Female,65
C106636,Male,23
C106637,Male,42
C106638,Female,29
C106640,Female,57
C106643,Female,52
C106644,Female,37
C106645,Male,51
C106652,Male,27
C106655,Female,45
C106657,Female,41
C106662,Female,29
C106669,Female,18
C106670,Female,44
C106674,Female,58
C106678,Male,20
C106679,Male,67
C106681,Male,56
C106684,Female,62
C106686,Male,61
C106692,Female,63
C106693,Female,64
C106694,Male,49
C106697,Female,25
C106698,Male,22
C106699,Male,62
C106702,Male,60
C106704,Female,64
C106707,Male,57
C106708,Female,52
C106712,Female,19
C106715,Female,66
C106723,Male,19
C106724,Male,18
C106725,Male,38
C106727,Male,25
C106728,Female,30
C106729,Male,65
C106730,Female,35
C106734,Male,68
C106735,Female,43
C106738,Male,37
C106742,Male,44
C106744,Female,45
C106747,Female,62
C106753,Male,26
C106755,Female,50
C106757,Female,67
C106758,Female,62
C106760,Female,68
C106762,Male,21
C106771,Female,26
C106773,Female,50
C106775,Female,68
C106776,Female,30
C106777,Male,29
C106784,Male,41
C106792,Male,29
C106794,Male,34
C106796,Female,21
C106798,Female,26
C106802,Male,58
C106806,Male,23
C106816,Female,19
C106817,Male,47
C106819,Female,28
C106826,Female,37
C106828,Male,52
C106829,Female,19
C106831,Female,28
C106834,Female,57
C106836,Female,48
C106837,Female,46
C106840,Male,37
C106842,Female,27
C106843,Female,28
C106844,Male,32
C106854,Female,67
C106858,Female,43
C106861,Female,30
C106865,Female,62
C106868,Female,19
C106869,Male,49
C106870,Female,25
C106872,Male,33
C106874,Female,41
C106878,Female,52
C106884,Female,33
C106885,Male,64
C106887,Female,45
C106890,Female,55
C106891,Male,41
C106893,Male,21
C106904,Male,52
C106906,Female,50
C106908,Female,19
C106914,Female,19
C106921,Female,63
C106929,Female,30
C106935,Male,46
C106937,Male,69
C106944,Female,32
C106947,Female,43
C106949,Male,55
C106950,Male,51
C106951,Female,61
C106954,Male,55
C106955,Male,58
C106960,Female,48
C106962,Female,44
C106963,Female,38
C106966,Male,61
C106974,Female,26
C106981,Female,38
C106987,Male,61
C106989,Female,37
C106996,Female,22
C107000,Female,63
C107005,Female,62
C107006,Female,34
C107008,Female,43
C107013,Male,60
C107015,Female,40
C107022,Male,61
C107023,Male,60
C107028,Male,21
C107031,Female,69
C107037,Female,27
C107053,Female,46
C107056,Female,43
C107058,Male,30
C107060,Male,23
C107063,Male,63
C107065,Male,65
C107073,Female,22
C107080,Male,44
C107092,Female,42
C107096,Female,60
C107097,Female,44
C107098,Female,62
C107100,Female,62
C107103,Female,50
C107106,Male,26
C107112,Female,42
C107113,Female,33
C107114,Male,21
C107117,Female,31
C107119,Male,49
C107120,Male,68
C107121,Female,57
C107127,Female,21
C107134,Male,55
C107139,Female,68
C107150,Female,64
C107152,Female,44
C107155,Male,57
C107163,Female,57
C107166,Female,68
C107169,Female,33
C107170,Female,53
C107171,Female,47
C107176,Male,54
C107182,Female,46
C107185,Female,49
C107187,Female,38
C107188,Male,39
C107191,Male,35
C107192,Male,52
C107198,Female,22
C107204,Male,53
C107207,Female,30
C107209,Female,32
C107210,Female,62
C107212,Male,67
C107215,Male,62
C107216,Female,49
C107220,Female,55
C107221,Female,59
C107222,Female,53
C107223,Female,66
C107227,Male,50
C107228,Male,44
C107231,Male,60
C107234,Male,68
C107235,Male,54
C107240,Male,48
C107245,Male,23
C107252,Female,38
C107253,Male,26
C107256,Male,27
C107258,Female,65
C107261,Female,63
C107263,Female,49
C107266,Male,43
C107267,Female,28
C107268,Female,23
C107279,Female,23
C107280,Female,39
C107281,Male,43
C107282,Male,32
C107283,Female,38
C107284,Female,52
C107285,Female,26
C107289,Female,35
C107293,Female,19
C107300,Female,51
C107302,Female,69
C107305,Female,52
C107312,Female,61
C107313,Female,18
C107314,Male,34
C107317,Male,57
C107319,Female,24
C107320,Male,52
C107321,Female,44
C107325,Female,62
C107329,Male,61
C107332,Female,44
C107338,Female,36
C107341,Female,45
C107345,Male,39
C107347,Male,61
C107349,Female,34
C107352,Female,40
C107354,Female,64
C107356,Male,25
C107358,Female,41
C107364,Male,33
C107365,Female,59
C107367,Male,57
C107370,Female,48
C107371,Female,48
C107372,Male,41
C107378,Male,54
C107383,Female,62
C107384,Male,63
C107390,Male,60
C107395,Female,39
C107397,Female,52
C107398,Female,55
C107399,Male,45
C107400,Female,58
C107403,Female,45
C107412,Female,55
C107414,Male,63
C107418,Female,52
C107419,Male,20
C107420,Female,54
C107424,Female,18
C107425,Female,49
C107426,Male,46
C107427,Male,35
C107432,Female,55
C107436,Female,33
C107444,Male,68
C107448,Male,62
C107453,Female,60
C107458,Male,61
C107460,Female,65
C107461,Female,30
C107462,Female,69
C107464,Female,68
C107466,Female,63
C107467,Female,26
C107468,Male,64
C107469,Male,42
C107472,Female,65
C107474,Female,35
C107482,Male,31
C107486,Male,44
C107489,Female,19
C107498,Female,39
C107499,Male,37
C107501,Female,42
C107503,Male,40
C107507,Female,26
C107515,Female,30
C107516,Male,59
C107518,Female,48
C107520,Female,67
C107525,Male,42
C107527,Male,19
C107529,Male,66
C107530,Female,52
C107540,Female,22
C107542,Female,64
C107545,Female,68
C107549,Male,57
C107553,Male,23
C107557,Female,63
C107559,Female,65
C107563,Female,28
C107564,Female,28
C107568,Female,60
C107573,Male,33
C107575,Male,44
C107580,Female,60
C107582,Male,18
C107586,Female,33
C107594,Female,32
C107596,Female,32
C107598,Male,69
C107602,Female,41
C107604,Female,57
C107605,Female,47
C107606,Female,19
C107608,Male,28
C107610,Female,48
C107612,Male,52
C107616,Female,69
C107629,Female,24
C107632,Male,20
C107634,Male,22
C107640,Male,61
C107642,Female,49
C107643,Female,67
C107645,Female,19
C107646,Female,21
C107653,Male,46
C107655,Male,30
C107659,Female,19
C107663,Female,41
C107667,Male,48
C107668,Female,22
C107681,Female,20
C107684,Male,65
C107686,Female,44
C107688,Male,42
C107689,Female,41
C107690,Female,29
C107693,Male,48
C107694,Male,37
C107703,Male,49
C107704,Female,37
C107706,Female,41
C107709,Male,44
C107710,Female,18
C107712,Female,62
C107714,Male,35
C107718,Male,67
C107721,Female,28
C107726,Male,34
C107728,Female,53
C107732,Male,18
C107735,Female,21
C107736,Female,23
C107741,Female,18
C107755,Male,62
C107758,Female,28
C107766,Male,19
C107767,Female,21
C107770,Female,41
C107774,Female,18
C107776,Male,52
C107777,Male,24
C107780,Female,46
C107783,Female,66
C107785,Male,55
C107792,Female,56
C107796,Male,59
C107797,Female,55
C107800,Female,28
C107801,Male,67
C107805,Female,38
C107807,Female,21
C107810,Male,22
C107818,Male,34
C107821,Male,39
C107826,Male,26
C107827,Male,63
C107828,Female,54
C107829,Female,44
C107831,Male,54
C107832,Female,27
C107835,Male,49
C107836,Female,41
C107837,Female,39
C107838,Female,62
C107851,Male,46
C107852,Female,50
C107857,Female,59
C107863,Female,27
C107866,Female,21
C107872,Female,69
C107881,Female,53
C107883,Female,46
C107885,Male,69
C107886,Male,19
C107887,Female,22
C107890,Female,32
C107894,Female,56
C107899,Male,32
C107904,Female,19
C107907,Male,41
C107911,Male,24
C107916,Female,51
C107918,Female,35
C107919,Male,44
C107924,Male,23
C107927,Female,53
C107930,Male,54
C107934,Female,27
C107937,Female,37
C107940,Female,62
C107944,Male,41
C107945,Female,28
C107947,Female,36
C107948,Male,29
C107952,Male,63
C107960,Male,58
C107969,Male,62
C107977,Female,50
C107979,Female,32
C107981,Male,63
C107983,Male,24
C107987,Male,64
C107988,Female,68
C107989,Female,50
C107991,Female,30
C107992,Male,36
C107996,Female,55
C107997,Male,65
C107998,Female,34
C108001,Female,65
C108003,Male,45
C108005,Female,47
C108007,Male,49
C108012,Male,43
C108013,Female,29
C108016,Female,52
C108019,Female,52
C108022,Female,51
C108027,Male,24
C108028,Female,54
C108029,Female,67
C108031,Female,66
C108032,Female,50
C108034,Female,65
C108038,Male,48
C108041,Female,28
C108044,Male,47
C108047,Female,61
C108048,Female,59
C108049,Female,20
C108051,Male,39
C108055,Female,31
C108056,Male,53
C108059,Male,31
C108062,Female,54
C108064,Female,30
C108065,Female,20
C108067,Female,25
C108070,Male,44
C108072,Female,45
C108073,Female,43
C108078,Female,20
C108079,Male,59
C108082,Male,59
C108085,Female,18
C108087,Female,26
C108091,Female,20
C108099,Female,47
C108101,Female,46
C108103,Male,57
C108106,Female,50
C108108,Female,59
C108111,Male,41
C108119,Female,46
C108123,Female,25
C108126,Male,23
C108130,Male,59
C108131,Male,59
C108133,Female,58
C108141,Female,20
C108143,Female,67
C108146,Male,36
C108149,Female,18
C108163,Female,32
C108168,Male,56
C108169,Female,22
C108171,Female,56
C108173,Male,63
C108174,Male,63
C108176,Female,59
C108181,Female,64
C108182,Female,66
C108183,Female,42
C108185,Male,69
C108194,Male,27
C108196,Male,38
C108208,Female,28
C108212,Male,50
C108215,Female,33
C108217,Female,44
C108219,Female,55
C108225,Male,34
C108229,Female,38
C108231,Female,31
C108233,Female,19
C108235,Female,64
C108237,Female,47
C108238,Male,33
C108243,Female,40
C108245,Male,53
C108246,Male,35
C108249,Female,44
C108253,Female,51
C108254,Female,58
C108255,Female,32
C108256,Male,19
C108259,Male,19
C108260,Male,49
C108263,Female,69
C108265,Female,58
C108266,Male,35
C108268,Male,62
C108269,Female,26
C108277,Male,53
C108278,Female,66
C108281,Female,37
C108296,Female,39
C108301,Male,22
C108312,Male,52
C108318,Female,36
C108319,Female,61
C108320,Male,18
C108322,Female,39
