invoice_item_id,invoice_no,category_id,quantity,price
979,I269076,6,1,35.84
980,I235877,6,5,179.20
981,I323413,1,1,300.08
982,I404845,3,1,15.15
983,I249846,5,2,10.46
984,I110354,1,5,1500.40
985,I175688,4,5,203.30
986,I467431,6,3,107.52
987,I175461,5,3,15.69
988,I157207,1,1,300.08
989,I193060,6,5,179.20
990,I255430,4,3,121.98
991,I165932,4,3,121.98
992,I123656,1,2,600.16
993,I338093,1,4,1200.32
994,I543510,7,1,1050.00
995,I177444,1,3,900.24
996,I248527,2,1,600.17
997,I103907,1,4,1200.32
998,I109766,5,5,26.15
999,I195981,2,1,600.17
1000,I583553,8,3,35.19
1001,I225840,5,3,15.69
1002,I478092,8,2,23.46
1003,I107322,1,2,600.16
1004,I307584,4,1,40.66
1005,I300522,4,5,203.30
1006,I335770,4,1,40.66
1007,I273054,5,5,26.15
1008,I226742,1,3,900.24
1009,I259039,1,1,300.08
1010,I263787,5,4,20.92
1011,I301307,7,5,5250.00
1012,I270709,1,2,600.16
1013,I390879,1,2,600.16
1014,I694304,4,4,162.64
1015,I613571,1,3,900.24
1016,I320883,7,4,4200.00
1017,I306290,1,2,600.16
1018,I440435,5,5,26.15
1019,I321342,1,1,300.08
1020,I273975,4,5,203.30
1021,I337040,5,5,26.15
1022,I223697,4,3,121.98
1023,I287998,1,5,1500.40
1024,I117673,5,4,20.92
1025,I249964,6,3,107.52
1026,I100760,3,4,60.60
1027,I234239,2,5,3000.85
1028,I125122,2,4,2400.68
1029,I831550,1,4,1200.32
1030,I898132,1,2,600.16
1031,I144412,4,1,40.66
1032,I264104,2,4,2400.68
1033,I203031,3,5,75.75
1034,I147481,5,5,26.15
1035,I293034,5,4,20.92
1036,I252678,5,2,10.46
1037,I257579,1,1,300.08
1038,I257208,8,3,35.19
1039,I255446,2,5,3000.85
1040,I854848,7,3,3150.00
1041,I213167,1,1,300.08
1042,I316677,3,4,60.60
1043,I328733,1,3,900.24
1044,I127144,8,1,11.73
1045,I125746,6,1,35.84
1046,I994913,4,1,40.66
1047,I634948,5,3,15.69
1048,I269024,1,1,300.08
1049,I264126,5,2,10.46
1050,I140362,7,2,2100.00
1051,I617893,1,5,1500.40
1052,I190439,1,3,900.24
1053,I182480,5,5,26.15
1054,I203099,1,1,300.08
1055,I740038,1,1,300.08
1056,I215044,4,1,40.66
1057,I171352,1,5,1500.40
1058,I340002,4,2,81.32
1059,I230886,4,3,121.98
1060,I133005,5,2,10.46
1061,I282711,6,3,107.52
1062,I150266,6,5,179.20
1063,I339115,1,4,1200.32
1064,I185772,5,3,15.69
1065,I122393,4,1,40.66
1066,I280459,3,1,15.15
1067,I912888,6,4,143.36
1068,I238472,1,1,300.08
1069,I581146,1,5,1500.40
1070,I151425,1,5,1500.40
1071,I252733,3,5,75.75
1072,I176351,1,2,600.16
1073,I221786,1,4,1200.32
1074,I328774,5,1,5.23
1075,I752293,1,4,1200.32
1076,I106866,6,4,143.36
1077,I286110,1,4,1200.32
1078,I313265,3,1,15.15
1079,I214882,8,2,23.46
1080,I166473,1,5,1500.40
1081,I178412,2,5,3000.85
1082,I261248,8,1,11.73
1083,I147152,3,1,15.15
1084,I531648,1,3,900.24
1085,I215582,4,4,162.64
1086,I331938,4,1,40.66
1087,I176706,4,1,40.66
1088,I306370,2,4,2400.68
1089,I894668,7,1,1050.00
1090,I163001,4,3,121.98
1091,I216555,1,1,300.08
1092,I247751,1,3,900.24
1093,I238537,1,1,300.08
1094,I128275,1,2,600.16
1095,I167097,1,2,600.16
1096,I329721,7,4,4200.00
1097,I145120,1,4,1200.32
1098,I339998,5,3,15.69
1099,I101862,2,2,1200.34
1100,I292866,1,2,600.16
1101,I244481,1,3,900.24
1102,I399156,5,1,5.23
1103,I998832,8,2,23.46
1104,I228888,7,1,1050.00
1105,I304606,1,4,1200.32
1106,I287543,1,5,1500.40
1107,I181621,3,3,45.45
1108,I282516,3,3,45.45
1109,I182260,5,1,5.23
1110,I139323,4,1,40.66
1111,I339366,1,5,1500.40
1112,I192802,1,2,600.16
1113,I137934,5,3,15.69
1114,I322245,6,4,143.36
1115,I317066,1,1,300.08
1116,I907323,4,3,121.98
1117,I337976,5,1,5.23
1118,I174237,4,1,40.66
1119,I231403,4,5,203.30
1120,I115471,1,5,1500.40
1121,I592836,4,1,40.66
1122,I317840,1,2,600.16
1123,I153468,1,3,900.24
1124,I120560,1,3,900.24
1125,I208105,1,3,900.24
1126,I565725,2,3,1800.51
1127,I858783,2,3,1800.51
1128,I168315,2,3,1800.51
1129,I146548,1,4,1200.32
1130,I115242,1,4,1200.32
1131,I761759,6,2,71.68
1132,I278595,5,3,15.69
1133,I230790,1,3,900.24
1134,I187777,1,3,900.24
1135,I204421,4,5,203.30
1136,I186346,2,2,1200.34
1137,I214442,4,3,121.98
1138,I271973,1,5,1500.40
1139,I168925,7,3,3150.00
1140,I124379,3,3,45.45
1141,I221646,1,1,300.08
1142,I209913,3,2,30.30
1143,I110823,1,1,300.08
1144,I241386,1,2,600.16
1145,I113342,1,4,1200.32
1146,I189839,5,2,10.46
1147,I288734,1,4,1200.32
1148,I241628,4,3,121.98
1149,I312437,1,5,1500.40
1150,I206043,1,1,300.08
1151,I448589,4,2,81.32
1152,I225004,5,3,15.69
1153,I295604,2,3,1800.51
1154,I233412,1,1,300.08
1155,I246405,5,1,5.23
1156,I330145,1,3,900.24
1157,I730781,1,5,1500.40
1158,I258797,8,5,58.65
1159,I140019,2,4,2400.68
1160,I299140,2,5,3000.85
1161,I145354,1,5,1500.40
1162,I212471,4,1,40.66
1163,I980023,4,5,203.30
1164,I179118,8,5,58.65
1165,I242660,5,5,26.15
1166,I488609,2,3,1800.51
1167,I184493,7,4,4200.00
1168,I178572,5,1,5.23
1169,I275274,8,2,23.46
1170,I266960,8,5,58.65
1171,I282582,6,5,179.20
1172,I225839,4,2,81.32
1173,I756230,6,3,107.52
1174,I339525,1,5,1500.40
1175,I232626,4,3,121.98
1176,I291779,1,2,600.16
1177,I224157,4,3,121.98
1178,I245816,1,5,1500.40
1179,I907658,2,1,600.17
1180,I317125,3,2,30.30
1181,I145770,7,4,4200.00
1182,I252778,2,1,600.17
1183,I364470,2,2,1200.34
1184,I592896,1,4,1200.32
1185,I639644,1,2,600.16
1186,I148485,5,1,5.23
1187,I271886,4,2,81.32
1188,I185724,6,1,35.84
1189,I623959,4,2,81.32
1190,I222357,8,1,11.73
1191,I148614,2,1,600.17
1192,I813784,7,2,2100.00
1193,I211758,1,1,300.08
1194,I270546,4,4,162.64
1195,I891663,4,5,203.30
1196,I162663,2,3,1800.51
1197,I252732,7,1,1050.00
1198,I823227,1,4,1200.32
1199,I185731,1,1,300.08
1200,I309813,5,2,10.46
1201,I255891,7,5,5250.00
1202,I144011,4,4,162.64
1203,I291710,1,2,600.16
1204,I163500,2,5,3000.85
1205,I107888,1,3,900.24
1206,I977597,4,1,40.66
1207,I283132,1,2,600.16
1208,I637087,1,5,1500.40
1209,I335650,1,5,1500.40
1210,I259858,1,4,1200.32
1211,I214598,4,1,40.66
1212,I309383,4,4,162.64
1213,I228443,1,4,1200.32
1214,I111221,1,5,1500.40
1215,I205645,4,1,40.66
1216,I296120,1,2,600.16
1217,I317106,6,3,107.52
1218,I300868,7,3,3150.00
1219,I254078,2,3,1800.51
1220,I158508,7,3,3150.00
1221,I120038,1,4,1200.32
1222,I208560,4,5,203.30
1223,I223532,6,5,179.20
1224,I236697,2,3,1800.51
1225,I129022,8,2,23.46
1226,I312175,4,3,121.98
1227,I780362,4,1,40.66
1228,I311659,5,3,15.69
1229,I279882,4,5,203.30
1230,I324650,8,1,11.73
1231,I760012,2,5,3000.85
1232,I139536,5,2,10.46
1233,I500621,3,4,60.60
1234,I227528,1,4,1200.32
1235,I165544,5,4,20.92
1236,I587552,1,4,1200.32
1237,I170036,8,3,35.19
1238,I135321,5,1,5.23
1239,I679052,4,2,81.32
1240,I292262,8,4,46.92
1241,I419999,5,4,20.92
1242,I144681,6,1,35.84
1243,I252554,4,2,81.32
1244,I204623,1,3,900.24
1245,I212186,5,3,15.69
1246,I435093,5,4,20.92
1247,I251648,2,3,1800.51
1248,I156107,4,1,40.66
1249,I160481,2,1,600.17
1250,I134879,8,5,58.65
1251,I139920,5,5,26.15
1252,I289344,4,4,162.64
1253,I281376,2,4,2400.68
1254,I169319,3,4,60.60
1255,I328845,7,5,5250.00
1256,I228840,1,2,600.16
1257,I227550,6,5,179.20
1258,I223232,1,1,300.08
1259,I161152,4,2,81.32
1260,I395632,6,2,71.68
1261,I201969,5,5,26.15
1262,I271715,1,5,1500.40
1263,I682326,7,5,5250.00
1264,I175726,1,2,600.16
1265,I885734,1,1,300.08
1266,I133667,6,3,107.52
1267,I420393,2,4,2400.68
1268,I313796,1,2,600.16
1269,I133368,8,4,46.92
1270,I788763,6,3,107.52
1271,I205094,1,4,1200.32
1272,I197681,1,2,600.16
1273,I133290,1,5,1500.40
1274,I239562,1,2,600.16
1275,I267453,1,5,1500.40
1276,I305557,5,5,26.15
1277,I151666,5,2,10.46
1278,I208609,1,1,300.08
1279,I140001,8,4,46.92
1280,I340342,5,1,5.23
1281,I186496,4,4,162.64
1282,I280022,1,5,1500.40
1283,I171740,1,3,900.24
1284,I421240,8,2,23.46
1285,I148062,4,5,203.30
1286,I416352,5,3,15.69
1287,I163397,5,1,5.23
1288,I235220,1,2,600.16
1289,I143441,6,4,143.36
1290,I205540,1,2,600.16
1291,I236726,6,2,71.68
1292,I156867,5,5,26.15
1293,I109824,1,1,300.08
1294,I179626,1,1,300.08
1295,I304932,1,2,600.16
1296,I336420,4,2,81.32
1297,I697021,2,5,3000.85
1298,I656719,1,3,900.24
1299,I642158,1,4,1200.32
1300,I875030,3,1,15.15
1301,I136612,4,4,162.64
1302,I158638,1,5,1500.40
1303,I201067,5,2,10.46
1304,I189042,1,4,1200.32
1305,I132312,8,5,58.65
1306,I114009,3,2,30.30
1307,I169226,6,3,107.52
1308,I328925,1,2,600.16
1309,I230744,2,2,1200.34
1310,I279659,4,2,81.32
1311,I230830,1,2,600.16
1312,I392560,4,3,121.98
1313,I165160,2,1,600.17
1314,I251504,1,2,600.16
1315,I154160,4,1,40.66
1316,I383351,1,1,300.08
1317,I139455,6,5,179.20
1318,I166541,1,3,900.24
1319,I241341,4,4,162.64
1320,I757754,1,5,1500.40
1321,I970588,1,1,300.08
1322,I137571,6,4,143.36
1323,I807995,5,5,26.15
1324,I957100,1,3,900.24
1325,I169599,6,1,35.84
1326,I470040,1,3,900.24
1327,I140941,2,3,1800.51
1328,I102404,1,4,1200.32
1329,I300350,8,4,46.92
1330,I306769,5,4,20.92
1331,I880901,5,2,10.46
1332,I301174,2,2,1200.34
1333,I146964,6,2,71.68
1334,I868386,4,4,162.64
1335,I217437,5,5,26.15
1336,I282799,6,5,179.20
1337,I132817,2,5,3000.85
1338,I206949,1,5,1500.40
1339,I928847,5,3,15.69
1340,I163935,1,4,1200.32
1341,I327028,1,4,1200.32
1342,I240617,4,5,203.30
1343,I174053,6,3,107.52
1344,I320437,1,1,300.08
1345,I129150,4,5,203.30
1346,I220277,3,4,60.60
1347,I332398,2,2,1200.34
1348,I284561,1,5,1500.40
1349,I659761,1,1,300.08
1350,I131914,2,2,1200.34
1351,I310772,2,5,3000.85
1352,I227236,2,3,1800.51
1353,I162777,5,5,26.15
1354,I300240,1,5,1500.40
1355,I240951,4,3,121.98
1356,I140289,4,4,162.64
1357,I227560,7,1,1050.00
1358,I168758,1,1,300.08
1359,I134212,1,4,1200.32
1360,I221692,3,4,60.60
1361,I335631,3,4,60.60
1362,I171398,1,4,1200.32
1363,I333138,1,2,600.16
1364,I186856,5,5,26.15
1365,I326733,7,2,2100.00
1366,I329009,4,4,162.64
1367,I274131,5,4,20.92
1368,I402704,1,3,900.24
1369,I158587,1,3,900.24
1370,I332029,2,3,1800.51
1371,I166536,6,5,179.20
1372,I178847,6,1,35.84
1373,I290172,1,4,1200.32
1374,I150992,2,5,3000.85
1375,I217749,2,1,600.17
1376,I221374,8,4,46.92
1377,I259652,5,5,26.15
1378,I155958,1,5,1500.40
1379,I322307,5,5,26.15
1380,I157026,2,5,3000.85
1381,I425665,6,4,143.36
1382,I263059,1,1,300.08
1383,I329561,5,2,10.46
1384,I122358,1,1,300.08
1385,I282887,1,5,1500.40
1386,I133527,5,1,5.23
1387,I310220,3,4,60.60
1388,I145411,6,2,71.68
1389,I627211,1,2,600.16
1390,I161637,4,4,162.64
1391,I796389,1,1,300.08
1392,I123765,5,3,15.69
1393,I287793,1,4,1200.32
1394,I819684,1,4,1200.32
1395,I280717,4,1,40.66
1396,I310846,5,1,5.23
1397,I160651,1,5,1500.40
1398,I157192,4,5,203.30
1399,I330593,2,5,3000.85
1400,I270089,2,4,2400.68
1401,I101731,3,3,45.45
1402,I179183,8,1,11.73
1403,I267365,3,1,15.15
1404,I135796,4,2,81.32
1405,I293694,1,5,1500.40
1406,I195497,1,2,600.16
1407,I142782,7,3,3150.00
1408,I202675,8,4,46.92
1409,I228195,5,5,26.15
1410,I716275,2,4,2400.68
1411,I237015,2,1,600.17
1412,I229152,6,1,35.84
1413,I240580,3,4,60.60
1414,I206307,1,4,1200.32
1415,I170434,4,2,81.32
1416,I284203,1,3,900.24
1417,I339346,5,5,26.15
1418,I213042,4,3,121.98
1419,I266160,1,2,600.16
1420,I284344,5,5,26.15
1421,I264953,1,2,600.16
1422,I281381,7,5,5250.00
1423,I195995,5,3,15.69
1424,I912553,6,1,35.84
1425,I186312,1,5,1500.40
1426,I297292,1,5,1500.40
1427,I128885,4,5,203.30
1428,I961322,8,1,11.73
1429,I277232,1,1,300.08
1430,I247218,3,1,15.15
1431,I308674,1,5,1500.40
1432,I538788,6,1,35.84
1433,I682922,1,5,1500.40
1434,I123864,2,3,1800.51
1435,I474019,4,5,203.30
1436,I857171,2,2,1200.34
1437,I317330,2,5,3000.85
1438,I476430,1,5,1500.40
1439,I712121,6,1,35.84
1440,I253258,1,1,300.08
1441,I103248,6,2,71.68
1442,I201709,8,5,58.65
1443,I140531,2,3,1800.51
1444,I598832,3,4,60.60
1445,I233406,5,4,20.92
1446,I274719,5,1,5.23
1447,I868553,8,2,23.46
1448,I310692,1,4,1200.32
1449,I254673,4,2,81.32
1450,I153941,1,3,900.24
1451,I255301,1,5,1500.40
1452,I276989,7,2,2100.00
1453,I172473,1,5,1500.40
1454,I215573,1,5,1500.40
1455,I224625,1,5,1500.40
1456,I113812,2,4,2400.68
1457,I325023,1,4,1200.32
1458,I407437,4,5,203.30
1459,I935028,7,3,3150.00
1460,I121064,8,3,35.19
1461,I796512,3,4,60.60
1462,I322576,1,2,600.16
1463,I198420,2,1,600.17
1464,I117778,1,1,300.08
1465,I258926,1,1,300.08
1466,I121659,5,3,15.69
1467,I125147,4,4,162.64
1468,I123522,5,1,5.23
1469,I239542,1,1,300.08
1470,I857861,7,5,5250.00
1471,I249497,4,3,121.98
1472,I454682,1,5,1500.40
1473,I934104,4,5,203.30
1474,I144157,6,5,179.20
1475,I170362,1,4,1200.32
1476,I805520,4,4,162.64
1477,I252825,1,5,1500.40
1478,I338183,1,4,1200.32
1479,I300808,1,3,900.24
1480,I225402,8,4,46.92
1481,I255774,5,1,5.23
1482,I196168,1,3,900.24
1483,I580474,7,4,4200.00
1484,I124650,5,4,20.92
1485,I777931,1,5,1500.40
1486,I208602,2,2,1200.34
1487,I984781,1,4,1200.32
1488,I789368,4,3,121.98
1489,I850954,1,2,600.16
1490,I313995,4,5,203.30
1491,I233250,1,3,900.24
1492,I631562,1,2,600.16
1493,I387354,2,1,600.17
1494,I910145,1,3,900.24
1495,I707819,1,3,900.24
1496,I138046,7,1,1050.00
1497,I319681,1,4,1200.32
1498,I158498,7,1,1050.00
1499,I299444,1,3,900.24
1500,I229895,6,1,35.84
1501,I117926,1,1,300.08
1502,I256969,6,4,143.36
1503,I189131,1,4,1200.32
1504,I204897,1,4,1200.32
1505,I203178,5,5,26.15
1506,I262105,7,2,2100.00
1507,I358791,3,4,60.60
1508,I334883,1,1,300.08
1509,I844405,1,2,600.16
1510,I284474,2,1,600.17
1511,I316383,5,5,26.15
1512,I230848,5,4,20.92
1513,I384873,1,2,600.16
1514,I223875,2,3,1800.51
1515,I304830,1,1,300.08
1516,I247936,3,3,45.45
1517,I250414,1,2,600.16
1518,I276696,4,2,81.32
1519,I121828,6,5,179.20
1520,I844366,1,2,600.16
1521,I447293,7,2,2100.00
1522,I238246,1,2,600.16
1523,I170003,5,3,15.69
1524,I328770,1,2,600.16
1525,I229383,1,5,1500.40
1526,I254075,1,1,300.08
1527,I128667,1,2,600.16
1528,I284445,1,4,1200.32
1529,I713230,1,1,300.08
1530,I228583,5,4,20.92
1531,I890999,3,3,45.45
1532,I240382,1,5,1500.40
1533,I141658,4,2,81.32
1534,I152436,2,2,1200.34
1535,I276807,1,5,1500.40
1536,I145372,1,1,300.08
1537,I247264,1,2,600.16
1538,I268142,3,1,15.15
1539,I956543,4,4,162.64
1540,I573734,1,1,300.08
1541,I337324,1,1,300.08
1542,I821672,5,2,10.46
1543,I120468,2,4,2400.68
1544,I951988,4,3,121.98
1545,I221547,1,1,300.08
1546,I182752,4,3,121.98
1547,I170558,4,2,81.32
1548,I520629,5,3,15.69
1549,I733066,4,3,121.98
1550,I265604,6,1,35.84
1551,I179759,6,3,107.52
1552,I256619,4,4,162.64
1553,I163528,3,4,60.60
1554,I924814,4,3,121.98
1555,I320096,6,2,71.68
1556,I315253,1,5,1500.40
1557,I156674,6,3,107.52
1558,I576932,6,4,143.36
1559,I270441,1,1,300.08
1560,I827488,1,4,1200.32
1561,I236096,1,1,300.08
1562,I780940,1,3,900.24
1563,I126279,1,3,900.24
1564,I337132,1,5,1500.40
1565,I113566,1,2,600.16
1566,I196306,7,4,4200.00
1567,I229719,2,1,600.17
1568,I329613,1,5,1500.40
1569,I238285,1,3,900.24
1570,I597660,1,3,900.24
1571,I162737,5,5,26.15
1572,I130989,1,1,300.08
1573,I328570,2,1,600.17
1574,I108567,1,1,300.08
1575,I169204,6,4,143.36
1576,I166361,5,3,15.69
1577,I290124,1,4,1200.32
1578,I294891,1,1,300.08
1579,I111440,6,2,71.68
1580,I294211,7,4,4200.00
1581,I735905,4,1,40.66
1582,I937841,1,1,300.08
1583,I284202,5,5,26.15
1584,I115449,5,4,20.92
1585,I659960,1,1,300.08
1586,I176554,6,5,179.20
1587,I292313,4,4,162.64
1588,I533515,6,1,35.84
1589,I288268,8,3,35.19
1590,I103324,5,1,5.23
1591,I233367,8,5,58.65
1592,I480312,2,1,600.17
1593,I937134,8,2,23.46
1594,I138038,4,5,203.30
1595,I288025,5,5,26.15
1596,I492848,1,5,1500.40
1597,I230515,1,1,300.08
1598,I241354,5,1,5.23
1599,I822406,1,1,300.08
1600,I210426,8,4,46.92
1601,I509979,5,2,10.46
1602,I150364,5,5,26.15
1603,I206350,7,5,5250.00
1604,I100614,4,5,203.30
1605,I818342,1,1,300.08
1606,I248898,1,5,1500.40
1607,I232489,1,5,1500.40
1608,I247145,3,5,75.75
1609,I153775,2,2,1200.34
1610,I179719,4,2,81.32
1611,I249552,1,4,1200.32
1612,I380830,1,4,1200.32
1613,I114843,2,4,2400.68
1614,I509775,1,4,1200.32
1615,I298023,5,1,5.23
1616,I314226,5,3,15.69
1617,I211007,1,1,300.08
1618,I139026,2,1,600.17
1619,I140955,5,3,15.69
1620,I234104,4,1,40.66
1621,I797149,6,5,179.20
1622,I216047,1,1,300.08
1623,I833963,1,4,1200.32
1624,I213268,2,1,600.17
1625,I807712,2,1,600.17
1626,I263829,6,5,179.20
1627,I197447,5,1,5.23
1628,I222463,1,1,300.08
1629,I875529,5,5,26.15
1630,I443994,5,5,26.15
1631,I128638,5,4,20.92
1632,I526892,4,5,203.30
1633,I160932,1,2,600.16
1634,I278211,1,2,600.16
1635,I232117,2,1,600.17
1636,I469490,4,5,203.30
1637,I677367,2,5,3000.85
1638,I360069,2,2,1200.34
1639,I677787,1,5,1500.40
1640,I186360,4,5,203.30
1641,I159210,4,2,81.32
1642,I267759,7,4,4200.00
1643,I133928,5,4,20.92
1644,I139530,5,2,10.46
1645,I155338,5,5,26.15
1646,I106470,6,2,71.68
1647,I175718,4,1,40.66
1648,I766238,4,4,162.64
1649,I339994,4,1,40.66
1650,I213491,6,4,143.36
1651,I491239,4,2,81.32
1652,I149830,1,3,900.24
1653,I104473,1,5,1500.40
1654,I504418,5,4,20.92
1655,I155694,4,3,121.98
1656,I260419,7,4,4200.00
1657,I287965,5,5,26.15
1658,I652436,8,2,23.46
1659,I870519,1,4,1200.32
1660,I224038,1,1,300.08
1661,I170927,4,3,121.98
1662,I582909,1,5,1500.40
1663,I153766,1,2,600.16
1664,I269050,1,4,1200.32
1665,I250253,2,2,1200.34
1666,I136804,4,5,203.30
1667,I136504,8,5,58.65
1668,I194113,8,2,23.46
1669,I622329,2,3,1800.51
1670,I250385,1,2,600.16
1671,I282695,1,3,900.24
1672,I206642,4,3,121.98
1673,I245988,4,5,203.30
1674,I264264,7,5,5250.00
1675,I253061,2,1,600.17
1676,I141939,5,4,20.92
1677,I179672,5,3,15.69
1678,I283507,1,3,900.24
1679,I485162,1,2,600.16
1680,I138219,1,3,900.24
1681,I369631,1,3,900.24
1682,I285013,7,2,2100.00
1683,I288639,1,4,1200.32
1684,I145668,6,3,107.52
1685,I203772,1,4,1200.32
1686,I280961,1,2,600.16
1687,I224642,5,4,20.92
1688,I192290,1,2,600.16
1689,I118084,1,5,1500.40
1690,I272181,1,2,600.16
1691,I278920,1,2,600.16
1692,I187920,4,2,81.32
1693,I328192,5,1,5.23
1694,I953657,1,5,1500.40
1695,I226372,2,4,2400.68
1696,I130494,8,2,23.46
1697,I237041,2,5,3000.85
1698,I182523,4,2,81.32
1699,I307391,8,2,23.46
1700,I253364,4,3,121.98
1701,I123565,5,2,10.46
1702,I267637,4,2,81.32
1703,I266070,4,2,81.32
1704,I197896,1,4,1200.32
1705,I177082,5,3,15.69
1706,I182326,5,1,5.23
1707,I285766,5,1,5.23
1708,I327416,1,2,600.16
1709,I449724,1,4,1200.32
1710,I261996,5,1,5.23
1711,I193095,4,5,203.30
1712,I242047,1,1,300.08
1713,I173444,3,2,30.30
1714,I262529,6,4,143.36
1715,I248042,1,1,300.08
1716,I487727,1,1,300.08
1717,I257855,1,2,600.16
1718,I210526,3,4,60.60
1719,I200558,7,5,5250.00
1720,I654306,2,4,2400.68
1721,I258460,6,4,143.36
1722,I243264,2,1,600.17
1723,I151138,8,5,58.65
1724,I247306,4,4,162.64
1725,I673195,8,1,11.73
1726,I431780,4,5,203.30
1727,I323800,5,3,15.69
1728,I939160,6,2,71.68
1729,I351510,5,3,15.69
1730,I119332,4,4,162.64
1731,I862119,5,5,26.15
1732,I212519,6,2,71.68
1733,I260086,7,5,5250.00
1734,I165750,4,3,121.98
1735,I297633,1,1,300.08
1736,I152967,1,2,600.16
1737,I160076,1,3,900.24
1738,I133922,5,1,5.23
1739,I176514,6,4,143.36
1740,I825155,1,2,600.16
1741,I271897,6,2,71.68
1742,I400888,4,5,203.30
1743,I323718,1,1,300.08
1744,I133821,4,2,81.32
1745,I134446,7,5,5250.00
1746,I549884,5,3,15.69
1747,I112064,5,1,5.23
1748,I352477,1,5,1500.40
1749,I267362,1,3,900.24
1750,I651687,6,2,71.68
1751,I199027,1,2,600.16
1752,I204418,4,1,40.66
1753,I230057,4,5,203.30
1754,I219372,4,4,162.64
1755,I257456,7,3,3150.00
1756,I225296,5,3,15.69
1757,I237248,7,4,4200.00
1758,I228474,1,3,900.24
1759,I129050,7,3,3150.00
1760,I242447,1,2,600.16
1761,I140537,4,2,81.32
1762,I810843,1,4,1200.32
1763,I335616,3,3,45.45
1764,I763903,1,2,600.16
1765,I203134,1,3,900.24
1766,I671317,4,5,203.30
1767,I173571,5,4,20.92
1768,I192662,1,3,900.24
1769,I907293,6,4,143.36
1770,I296279,8,1,11.73
1771,I780560,1,3,900.24
1772,I193565,4,4,162.64
1773,I233758,1,3,900.24
1774,I978050,5,5,26.15
1775,I574237,6,3,107.52
1776,I218288,4,4,162.64
1777,I920171,2,2,1200.34
1778,I321278,1,1,300.08
1779,I946492,7,3,3150.00
1780,I265839,1,4,1200.32
1781,I184859,1,4,1200.32
1782,I334188,8,4,46.92
1783,I223615,1,2,600.16
1784,I750563,5,3,15.69
1785,I283725,2,5,3000.85
1786,I190799,1,2,600.16
1787,I187927,5,3,15.69
1788,I132511,5,2,10.46
1789,I309833,4,3,121.98
1790,I292286,5,5,26.15
1791,I280387,1,1,300.08
1792,I116937,4,3,121.98
1793,I156748,2,3,1800.51
1794,I888064,4,4,162.64
1795,I276626,2,4,2400.68
1796,I133952,3,5,75.75
1797,I277194,8,4,46.92
1798,I841597,1,2,600.16
1799,I273164,1,2,600.16
1800,I320504,5,5,26.15
1801,I325460,5,5,26.15
1802,I176043,3,2,30.30
1803,I203526,1,1,300.08
1804,I337611,2,4,2400.68
1805,I332809,1,1,300.08
1806,I196861,6,2,71.68
1807,I311320,6,5,179.20
1808,I137236,4,2,81.32
1809,I198802,5,2,10.46
1810,I325531,3,2,30.30
1811,I235853,6,3,107.52
1812,I782749,8,3,35.19
1813,I262474,1,4,1200.32
1814,I953752,1,5,1500.40
1815,I179301,2,4,2400.68
1816,I298561,6,1,35.84
1817,I184490,6,3,107.52
1818,I229390,8,3,35.19
1819,I235821,5,3,15.69
1820,I225155,2,5,3000.85
1821,I942018,1,4,1200.32
1822,I312066,5,5,26.15
1823,I266425,1,1,300.08
1824,I218472,1,3,900.24
1825,I265212,4,5,203.30
1826,I207003,1,1,300.08
1827,I108125,8,5,58.65
1828,I115607,1,4,1200.32
1829,I983925,4,3,121.98
1830,I299483,1,2,600.16
1831,I115856,4,3,121.98
1832,I270947,5,4,20.92
1833,I233823,5,4,20.92
1834,I301321,1,5,1500.40
1835,I139837,8,3,35.19
1836,I284663,1,3,900.24
1837,I143821,4,1,40.66
1838,I246032,5,2,10.46
1839,I271880,6,5,179.20
1840,I292522,1,1,300.08
1841,I196500,1,5,1500.40
1842,I237866,2,5,3000.85
1843,I135969,1,5,1500.40
1844,I732112,5,2,10.46
1845,I251728,4,5,203.30
1846,I288293,1,2,600.16
1847,I201971,4,2,81.32
1848,I262808,1,3,900.24
1849,I148577,2,5,3000.85
1850,I249148,1,4,1200.32
1851,I273172,7,2,2100.00
1852,I129845,1,4,1200.32
1853,I645871,4,4,162.64
1854,I213045,8,2,23.46
1855,I138426,5,3,15.69
1856,I208808,8,1,11.73
1857,I277426,1,3,900.24
1858,I682173,4,3,121.98
1859,I268314,6,5,179.20
1860,I123918,1,1,300.08
1861,I575449,1,1,300.08
1862,I139745,7,2,2100.00
1863,I555520,4,5,203.30
1864,I233432,4,4,162.64
1865,I585456,1,4,1200.32
1866,I428525,2,5,3000.85
1867,I105721,1,4,1200.32
1868,I295363,1,3,900.24
1869,I402236,5,1,5.23
1870,I238603,1,2,600.16
1871,I166214,8,2,23.46
1872,I286651,5,5,26.15
1873,I227452,1,4,1200.32
1874,I400039,1,3,900.24
1875,I101185,4,3,121.98
1876,I104505,8,3,35.19
1877,I236010,2,2,1200.34
1878,I128426,6,3,107.52
1879,I245580,1,3,900.24
1880,I150967,1,2,600.16
1881,I156396,5,2,10.46
1882,I107609,5,5,26.15
1883,I312520,1,3,900.24
1884,I128626,5,4,20.92
1885,I119685,1,2,600.16
1886,I939386,7,2,2100.00
1887,I221408,1,1,300.08
1888,I136331,1,5,1500.40
1889,I126694,6,4,143.36
1890,I299720,1,2,600.16
1891,I305702,1,1,300.08
1892,I203747,1,5,1500.40
1893,I240208,1,1,300.08
1894,I285149,8,4,46.92
